,symboling,normalized-losses,num-of-doors,wheel-base,length,width,height,curb-weight,num-of-cylinders,engine-size,bore,stroke,compression-ratio,horsepower,peak-rpm,city-mpg,highway-mpg,price,city-L/100km,diesel,gas,horsepower_ordinal,make_freq,aspiration_std,aspiration_turbo,body-style_convertible,body-style_hardtop,body-style_hatchback,body-style_sedan,body-style_wagon,drive-wheels_4wd,drive-wheels_awd,drive-wheels_fwd,drive-wheels_rwd,engine-location_front,engine-location_rear,engine-type_dohc,engine-type_l,engine-type_ohc,engine-type_ohcf,engine-type_ohcv,engine-type_rotor,fuel-system_1bbl,fuel-system_2bbl,fuel-system_4bbl,fuel-system_idi,fuel-system_mfi,fuel-system_mpfi,fuel-system_spdi,fuel-system_spfi
150,0,0.08376963350785338,four,0.26530612244897966,0.4268656716417909,0.8833333333333333,0.9416666666666669,0.3110938712179985,four,0.11698113207547167,3.05,0.4571428571428571,0.125,0.06542056074766356,0.26530612244897966,0.3888888888888889,0.42105263157894735,0.06901345514125415,0.294238683127572,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
151,0,0.13612565445026176,four,0.26530612244897966,0.4268656716417909,0.8833333333333333,0.9416666666666669,0.6291698991466252,four,0.11698113207547167,3.05,0.4571428571428571,0.125,0.06542056074766356,0.26530612244897966,0.3888888888888889,0.42105263157894735,0.09085944094136339,0.294238683127572,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
152,0,0.13612565445026176,four,0.26530612244897966,0.3761194029850752,0.8944444444444445,0.4333333333333331,0.2300232738557021,four,0.139622641509434,3.19,0.4571428571428571,0.125,0.10280373831775702,0.26530612244897966,0.47222222222222215,0.5526315789473684,0.045181470632044085,0.22870370370370358,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
153,0,0.13612565445026176,four,0.26530612244897966,0.3761194029850752,0.8944444444444445,0.4166666666666665,0.24088440651667964,four,0.139622641509434,3.19,0.4571428571428571,0.125,0.10280373831775702,0.26530612244897966,0.47222222222222215,0.5526315789473684,0.0516359664366218,0.22870370370370358,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
154,0,0.13612565445026176,four,0.26530612244897966,0.3761194029850752,0.8944444444444445,0.4333333333333331,0.3052754072924748,four,0.1849056603773585,3.27,0.6095238095238096,0.96875,0.03738317757009346,0.1428571428571428,0.5833333333333333,0.5263157894736842,0.06901345514125415,0.159313725490196,1,0,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
155,0,0.13612565445026176,four,0.26530612244897966,0.3761194029850752,0.8944444444444445,0.4166666666666665,0.3052754072924748,four,0.1849056603773585,3.27,0.6095238095238096,0.96875,0.03738317757009346,0.1428571428571428,0.6944444444444444,0.8157894736842104,0.0662827069162405,0.10453216374269009,1,0,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
156,0,0.13612565445026176,four,0.26530612244897966,0.3761194029850752,0.8944444444444445,0.4333333333333331,0.23506594259115587,four,0.139622641509434,3.19,0.4571428571428571,0.125,0.10280373831775702,0.26530612244897966,0.6944444444444444,0.8157894736842104,0.06504145772305248,0.10453216374269009,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
157,0,0.13612565445026176,four,0.26530612244897966,0.3761194029850752,0.8944444444444445,0.4166666666666665,0.24592707525213342,four,0.139622641509434,3.19,0.4571428571428571,0.125,0.10280373831775702,0.26530612244897966,0.4166666666666666,0.4736842105263157,0.08043294771858397,0.2708333333333333,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
158,0,0.13612565445026176,four,0.26530612244897966,0.3761194029850752,0.8944444444444445,0.4166666666666665,0.2529092319627618,four,0.139622641509434,3.19,0.4571428571428571,0.125,0.10280373831775702,0.26530612244897966,0.4166666666666666,0.4736842105263157,0.10277543319596841,0.2708333333333333,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
159,1,0.5392670157068062,two,0.23032069970845503,0.4119402985074627,0.8888888888888888,0.3999999999999999,0.26415826221877425,four,0.139622641509434,3.19,0.4571428571428571,0.125,0.10280373831775702,0.26530612244897966,0.44444444444444436,0.4736842105263157,0.07298545255945582,0.2490421455938699,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
160,1,0.5392670157068062,two,0.23032069970845503,0.4119402985074627,0.8888888888888888,0.3999999999999999,0.2777346780449961,four,0.139622641509434,3.19,0.4571428571428571,0.125,0.10280373831775702,0.26530612244897966,0.44444444444444436,0.4736842105263157,0.07745394965493271,0.2490421455938699,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
161,1,0.5392670157068062,two,0.23032069970845503,0.4119402985074627,0.8888888888888888,0.3999999999999999,0.3013964313421257,four,0.139622641509434,3.24,0.480952380952381,0.15000000000000002,0.29906542056074764,0.9999999999999998,0.3611111111111111,0.3421052631578947,0.10376843255051885,0.31944444444444425,0,1,1.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
162,1,0.5392670157068062,two,0.23032069970845503,0.4119402985074627,0.8888888888888888,0.3999999999999999,0.3149728471683475,four,0.139622641509434,3.24,0.480952380952381,0.15000000000000002,0.29906542056074764,0.9999999999999998,0.3611111111111111,0.3421052631578947,0.10972642867782137,0.31944444444444425,0,1,1.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
163,2,0.36125654450261785,two,0.34402332361516086,0.5238805970149256,0.9111111111111108,0.3500000000000001,0.4080682699767262,four,0.32075471698113206,3.62,0.680952380952381,0.14375000000000004,0.3177570093457944,0.26530612244897966,0.3055555555555555,0.368421052631579,0.08269202125018618,0.3761574074074073,0,1,1.0,0.1691542288557214,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
164,2,0.36125654450261785,two,0.34402332361516086,0.5238805970149256,0.9111111111111108,0.3500000000000001,0.40651667959658644,four,0.32075471698113206,3.62,0.680952380952381,0.14375000000000004,0.3177570093457944,0.26530612244897966,0.3055555555555555,0.368421052631579,0.11223375204806116,0.3761574074074073,0,1,1.0,0.1691542288557214,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
165,2,0.36125654450261785,two,0.34402332361516086,0.5238805970149256,0.9111111111111108,0.3500000000000001,0.4123351435221102,four,0.32075471698113206,3.62,0.680952380952381,0.14375000000000004,0.3177570093457944,0.26530612244897966,0.3055555555555555,0.368421052631579,0.12092249640037733,0.3761574074074073,0,1,1.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
166,2,0.36125654450261785,two,0.34402332361516086,0.5238805970149256,0.9111111111111108,0.3500000000000001,0.4619860356865788,four,0.32075471698113206,3.62,0.680952380952381,0.14375000000000004,0.3177570093457944,0.26530612244897966,0.3055555555555555,0.368421052631579,0.15096072687552753,0.3761574074074073,0,1,1.0,0.1691542288557214,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
167,2,0.36125654450261785,two,0.34402332361516086,0.5238805970149256,0.9111111111111108,0.3500000000000001,0.4755624515128005,four,0.32075471698113206,3.62,0.680952380952381,0.14375000000000004,0.3177570093457944,0.26530612244897966,0.3055555555555555,0.368421052631579,0.15964947122784368,0.3761574074074073,0,1,1.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
168,2,0.36125654450261785,two,0.34402332361516086,0.5238805970149256,0.9111111111111108,0.4333333333333331,0.5768037238169124,four,0.32075471698113206,3.62,0.680952380952381,0.14375000000000004,0.3177570093457944,0.26530612244897966,0.3055555555555555,0.368421052631579,0.3115783724740579,0.3761574074074073,0,1,1.0,0.1691542288557214,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
169,-1,0.0,four,0.46064139941691007,0.5149253731343282,0.9236111111111112,0.5916666666666663,0.3250581846392552,four,0.23018867924528302,3.31,0.7000000000000002,0.10624999999999996,0.20560747663551404,0.020408163265306145,0.44444444444444436,0.4736842105263157,0.09507968819820267,0.2490421455938699,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
170,-1,0.0,four,0.46064139941691007,0.5149253731343282,0.9236111111111112,0.5916666666666663,0.38479441427463146,four,0.1849056603773585,3.27,0.6095238095238096,0.96875,0.11682242990654207,0.1428571428571428,0.47222222222222215,0.4473684210526315,0.13852340995978352,0.22870370370370358,1,0,0.0,0.1691542288557214,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
171,-1,0.0,four,0.46064139941691007,0.5149253731343282,0.9236111111111112,0.5083333333333333,0.35919317300232734,four,0.23018867924528302,3.31,0.7000000000000002,0.10624999999999996,0.20560747663551404,0.020408163265306145,0.3888888888888889,0.42105263157894735,0.12089767141651359,0.294238683127572,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
172,-1,0.0,four,0.46064139941691007,0.5149253731343282,0.9236111111111112,0.5916666666666663,0.35919317300232734,four,0.23018867924528302,3.31,0.7000000000000002,0.10624999999999996,0.20560747663551404,0.020408163265306145,0.3888888888888889,0.42105263157894735,0.1434884067325356,0.294238683127572,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
173,-1,0.0,four,0.46064139941691007,0.5149253731343282,0.9236111111111112,0.5083333333333333,0.3762606671838634,four,0.23018867924528302,3.31,0.7000000000000002,0.10624999999999996,0.20560747663551404,0.020408163265306145,0.3888888888888889,0.42105263157894735,0.1521771510848518,0.294238683127572,0,1,0.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
174,3,0.6910994764397906,two,0.47521865889212833,0.6328358208955227,0.9402777777777778,0.3500000000000001,0.5771916214119472,six,0.4150943396226415,3.27,0.6095238095238096,0.14375000000000004,0.52803738317757,0.4285714285714286,0.19444444444444448,0.21052631578947367,0.28399781540142,0.523611111111111,0,1,2.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
175,3,0.6910994764397906,two,0.47521865889212833,0.6328358208955227,0.9402777777777778,0.3500000000000001,0.5927075252133436,six,0.4150943396226415,3.27,0.6095238095238096,0.14375000000000004,0.52803738317757,0.4285714285714286,0.16666666666666669,0.21052631578947367,0.2700958244377141,0.5701754385964912,0,1,2.0,0.1691542288557214,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
176,-1,0.13089005235602097,four,0.5218658892128283,0.6970149253731344,0.9236111111111112,0.5249999999999999,0.6373157486423584,six,0.4150943396226415,3.27,0.6095238095238096,0.13749999999999996,0.5046728971962617,0.4285714285714286,0.19444444444444448,0.21052631578947367,0.2624497294076759,0.523611111111111,0,1,2.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
177,-1,0.29842931937172773,four,0.5218658892128283,0.6970149253731344,0.9236111111111112,0.5249999999999999,0.6450737005430567,six,0.3773584905660377,3.27,0.6095238095238096,0.13749999999999996,0.5046728971962617,0.4285714285714286,0.16666666666666669,0.21052631578947367,0.2639392284395015,0.5701754385964912,0,1,2.0,0.1691542288557214,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
178,2,0.29842931937172773,two,0.31195335276967917,0.4567164179104477,0.9097222222222222,0.6583333333333337,0.29984484096198605,four,0.1358490566037736,3.01,0.6333333333333333,1.0,0.01869158878504673,0.26530612244897966,0.6666666666666665,0.7894736842105263,0.06595998212601162,0.11711711711711725,1,0,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
179,2,0.29842931937172773,two,0.31195335276967917,0.4567164179104477,0.9097222222222222,0.6583333333333337,0.2796741660201707,four,0.18113207547169813,3.19,0.6333333333333333,0.125,0.17289719626168226,0.4489795918367345,0.3888888888888889,0.4736842105263157,0.0709249788987637,0.294238683127572,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
180,2,0.1518324607329843,four,0.31195335276967917,0.4567164179104477,0.9097222222222222,0.6583333333333337,0.3010085337470908,four,0.1358490566037736,3.01,0.6333333333333333,1.0,0.01869158878504673,0.26530612244897966,0.6666666666666665,0.7894736842105263,0.07142147857603892,0.11711711711711725,1,0,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
181,2,0.1518324607329843,four,0.31195335276967917,0.4567164179104477,0.9097222222222222,0.6583333333333337,0.28083785880527545,four,0.18113207547169813,3.19,0.6333333333333333,0.125,0.17289719626168226,0.4489795918367345,0.3888888888888889,0.4736842105263157,0.076386475348791,0.294238683127572,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
182,2,0.1518324607329843,four,0.31195335276967917,0.4567164179104477,0.9097222222222222,0.6583333333333337,0.3052754072924748,four,0.18113207547169813,3.19,0.6333333333333333,0.125,0.17289719626168226,0.4489795918367345,0.3888888888888889,0.4736842105263157,0.08383397050791916,0.294238683127572,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
183,2,0.1518324607329843,four,0.31195335276967917,0.4567164179104477,0.9097222222222222,0.6583333333333337,0.3223429014740109,four,0.1358490566037736,3.01,0.6333333333333333,1.0,0.09345794392523366,0.1428571428571428,0.6666666666666665,0.6842105263157894,0.10865895437167966,0.11711711711711725,1,0,0.0,0.05970149253731343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
184,2,0.1518324607329843,four,0.31195335276967917,0.4567164179104477,0.9097222222222222,0.6583333333333337,0.3149728471683475,four,0.18113207547169813,3.19,0.6333333333333333,0.1875,0.24299065420560745,0.5510204081632655,0.3611111111111111,0.42105263157894735,0.1210714463035599,0.31944444444444425,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
185,3,0.29842931937172773,two,0.23032069970845503,0.2716417910447766,0.8916666666666667,0.6499999999999999,0.29712955779674166,four,0.18113207547169813,3.19,0.6333333333333333,0.09375,0.19626168224299068,0.5510204081632655,0.3055555555555555,0.3421052631578947,0.1607914204855767,0.3761574074074073,0,1,0.0,0.05970149253731343,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
186,3,1.0,two,0.23032069970845503,0.3671641791044773,0.8888888888888888,0.30000000000000027,0.2843289371605896,four,0.18113207547169813,3.19,0.6333333333333333,0.09375,0.19626168224299068,0.5510204081632655,0.3055555555555555,0.3421052631578947,0.1206990715456035,0.3761574074074073,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
187,0,0.29842931937172773,four,0.40233236151603524,0.5835820895522379,0.9291666666666668,0.6083333333333338,0.4550038789759503,five,0.2830188679245283,3.19,0.6333333333333333,0.09375,0.2897196261682243,0.5510204081632655,0.16666666666666669,0.21052631578947367,0.20299389305396953,0.5701754385964912,0,1,1.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
188,0,0.29842931937172773,four,0.40233236151603524,0.5835820895522379,0.9291666666666668,0.6083333333333338,0.42319627618308764,four,0.1358490566037736,3.01,0.6333333333333333,1.0,0.09345794392523366,0.1428571428571428,0.5555555555555556,0.5789473684210527,0.21664763417903776,0.17508417508417512,1,0,0.0,0.05970149253731343,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
189,0,0.29842931937172773,four,0.40233236151603524,0.6268656716417911,0.9291666666666668,0.6083333333333338,0.4169899146625291,four,0.18113207547169813,3.19,0.6333333333333333,0.125,0.1869158878504673,0.5510204081632655,0.3333333333333333,0.39473684210526316,0.1780447842708902,0.3466666666666666,0,1,0.0,0.05970149253731343,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
190,-2,0.19895287958115188,four,0.5160349854227406,0.711940298507463,0.9333333333333332,0.7000000000000006,0.5523661753297129,four,0.3018867924528302,3.78,0.5142857142857142,0.15625,0.308411214953271,0.5102040816326532,0.27777777777777773,0.3157894736842105,0.19418102378233454,0.4082125603864734,0,1,1.0,0.05472636815920398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
191,-1,0.04712041884816753,four,0.5160349854227406,0.711940298507463,0.9333333333333332,0.8083333333333331,0.5996896819239721,four,0.3018867924528302,3.78,0.5142857142857142,0.15625,0.308411214953271,0.5102040816326532,0.27777777777777773,0.3157894736842105,0.2059728911176208,0.4082125603864734,0,1,1.0,0.05472636815920398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
192,-2,0.19895287958115188,four,0.5160349854227406,0.711940298507463,0.9333333333333332,0.7000000000000006,0.5612878200155158,four,0.3018867924528302,3.78,0.5142857142857142,0.15625,0.308411214953271,0.5102040816326532,0.3055555555555555,0.3157894736842105,0.26977309964748525,0.3761574074074073,0,1,1.0,0.05472636815920398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
193,-1,0.04712041884816753,four,0.5160349854227406,0.711940298507463,0.9333333333333332,0.8083333333333331,0.6027928626842514,four,0.3018867924528302,3.78,0.5142857142857142,0.15625,0.308411214953271,0.5102040816326532,0.3055555555555555,0.3157894736842105,0.2829303410952783,0.3761574074074073,0,1,1.0,0.05472636815920398,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
194,-2,0.19895287958115188,four,0.5160349854227406,0.711940298507463,0.9333333333333332,0.7000000000000006,0.603956555469356,four,0.26037735849056604,3.62,0.5142857142857142,0.03125,0.5327102803738317,0.3877551020408163,0.1111111111111111,0.1578947368421053,0.330221935355742,0.6797385620915033,0,1,2.0,0.05472636815920398,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
195,-1,0.04712041884816753,four,0.5160349854227406,0.711940298507463,0.9333333333333332,0.8083333333333331,0.6474010861132662,four,0.26037735849056604,3.62,0.5142857142857142,0.03125,0.5327102803738317,0.3877551020408163,0.1111111111111111,0.1578947368421053,0.3433791768035351,0.6797385620915033,0,1,2.0,0.05472636815920398,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
196,-1,0.15706806282722513,four,0.6559766763848396,0.711940298507463,0.9569444444444444,0.641666666666667,0.5678820791311094,four,0.3018867924528302,3.78,0.5142857142857142,0.15625,0.308411214953271,0.5102040816326532,0.27777777777777773,0.3157894736842105,0.29112258577031924,0.4082125603864734,0,1,1.0,0.05472636815920398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
197,-1,0.15706806282722513,four,0.6559766763848396,0.711940298507463,0.9555555555555556,0.641666666666667,0.6055081458494957,four,0.3018867924528302,3.78,0.5142857142857142,0.10624999999999996,0.5233644859813085,0.4693877551020409,0.16666666666666669,0.23684210526315785,0.34573755027059233,0.5701754385964912,0,1,2.0,0.05472636815920398,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
198,-1,0.15706806282722513,four,0.6559766763848396,0.711940298507463,0.9569444444444444,0.641666666666667,0.591155934833204,six,0.4226415094339622,3.58,0.38095238095238115,0.11250000000000004,0.40186915887850466,0.5510204081632655,0.1388888888888889,0.1842105263157895,0.4063105108981679,0.6219135802469136,0,1,1.0,0.05472636815920398,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
199,-1,0.15706806282722513,four,0.6559766763848396,0.711940298507463,0.9569444444444444,0.641666666666667,0.6706749418153608,six,0.3169811320754717,3.01,0.6333333333333333,1.0,0.27102803738317754,0.26530612244897966,0.3611111111111111,0.2894736842105263,0.43076312000397204,0.31944444444444425,1,0,1.0,0.05472636815920398,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
